id_cliente,num_reclamacoes_12m,num_sinistros_historico,dias_ultimo_contato,canal_preferencial_contato,tempo_medio_resposta_dias,num_ligacoes_suporte_12m,tempo_resolucao_ultimo_sinistro,num_acessos_app_mes,satisfacao_nps,teve_sinistro,dias_desde_ultimo_sinistro
221303034992,3,1,29,email,1,2,6,6,5,1,499
221300584886,0,1,17,whatsapp,8,2,35,13,10,1,494
221300709897,3,0,37,whatsapp,1,2,0,14,5,0,-1
221300791018,0,0,20,email,0,1,0,11,7,0,-1
221300190771,0,0,15,whatsapp,2,0,0,17,10,0,-1
221300441657,1,0,68,whatsapp,0,2,0,24,4,0,-1
221300970832,0,0,149,whatsapp,3,2,0,9,9,0,-1
221300310432,2,3,48,whatsapp,0,2,1,11,6,1,465
221303113164,1,0,44,email,7,3,0,21,7,0,-1
221300803302,1,0,1,email,0,1,0,8,7,0,-1
221302055798,1,2,6,whatsapp,5,2,44,1,10,1,645
221301664797,0,0,18,email,3,2,0,4,8,0,-1
221302036364,1,0,130,telefone,2,1,0,10,9,0,-1
221300267903,0,1,13,telefone,1,5,26,7,10,1,763
221302479787,1,2,39,whatsapp,0,2,1,11,4,1,213
221300167508,2,0,43,whatsapp,3,4,0,14,4,0,-1
221301866005,0,1,44,email,1,1,13,13,7,1,900
221303098582,2,5,45,email,4,1,8,11,4,1,154
221300342743,0,2,168,telefone,3,0,2,11,6,1,636
221303273017,0,1,30,whatsapp,3,2,3,11,9,1,870
221303192253,0,0,5,telefone,18,3,0,2,6,0,-1
221301970048,0,0,40,email,2,3,0,10,6,0,-1
221300740462,1,1,14,email,0,3,33,14,4,1,417
221301194406,3,0,15,whatsapp,13,2,0,14,4,0,-1
221303125587,2,0,66,whatsapp,0,2,3,14,4,1,433
221300088007,1,1,8,email,2,4,16,5,10,1,306
221301795375,2,1,56,whatsapp,7,2,6,8,6,1,528
221302836236,0,0,56,telefone,7,2,0,9,9,0,-1
221300564055,0,1,13,telefone,0,4,3,9,7,1,703
221301383448,0,1,43,email,2,2,1,6,8,1,313
221301442207,0,1,41,whatsapp,1,0,31,8,8,1,379
221301695525,2,0,44,whatsapp,8,0,0,8,5,0,-1
221301605227,0,0,33,whatsapp,1,1,0,13,1,0,-1
221301912679,0,0,14,email,10,2,0,13,8,0,-1
221301970554,1,1,18,telefone,1,5,9,17,9,1,861
221301627088,1,2,56,whatsapp,4,1,7,15,7,1,812
221301417174,2,0,17,whatsapp,1,1,0,3,10,0,-1
221301138175,0,1,69,telefone,0,3,48,9,4,1,382
221301048994,0,1,69,whatsapp,3,4,18,10,7,1,328
221301719804,1,2,54,whatsapp,6,1,18,2,6,1,180
221300703994,1,0,23,email,0,1,0,7,3,0,-1
221303071168,3,0,65,whatsapp,0,3,0,11,5,0,-1
221302684490,1,3,44,whatsapp,3,5,14,6,8,1,264
221303142869,0,0,20,email,3,0,0,10,7,0,-1
221302855085,0,2,20,whatsapp,2,3,14,14,7,1,921
221301014011,1,2,39,email,3,0,9,9,6,1,811
221302702260,2,1,60,telefone,2,1,20,15,7,1,866
221303207891,0,0,12,telefone,1,5,0,14,4,0,-1
221300390537,1,1,68,telefone,1,3,20,2,7,1,41
221301919949,2,0,53,telefone,1,2,0,10,2,0,-1
221301557645,1,1,2,whatsapp,1,4,10,13,10,1,467
221302931381,1,0,156,email,3,3,0,10,4,0,-1
221301204480,1,2,18,whatsapp,3,1,38,7,6,1,807
221303230090,2,1,68,email,1,2,12,6,6,1,501
221302141423,2,1,15,telefone,6,1,28,9,7,1,905
221303231489,1,0,18,telefone,1,1,0,12,6,0,-1
221300833850,1,0,26,email,6,1,1,0,9,1,755
221300815482,0,2,168,whatsapp,1,0,0,19,7,0,-1
221302745311,1,0,69,whatsapp,0,1,0,4,6,0,-1
221303147401,1,1,68,whatsapp,0,5,36,11,4,1,69
221301094444,0,0,7,telefone,5,1,0,14,6,0,-1
221300618299,0,0,54,email,3,2,0,9,5,0,-1
221302420844,2,0,159,whatsapp,1,3,0,9,5,0,-1
221300590153,1,3,9,email,2,4,42,1,7,1,882
221300398433,1,0,87,email,4,3,0,12,10,0,-1
221301346232,2,2,31,telefone,1,1,1,5,7,1,137
221301631755,1,1,23,telefone,1,0,3,13,9,1,551
221303142130,0,1,63,telefone,0,1,27,12,10,1,802
221301788405,0,0,6,telefone,2,1,0,7,6,0,-1
221302734840,0,0,57,whatsapp,0,3,0,13,6,0,-1
221303036181,0,0,2,whatsapp,4,6,0,15,10,0,-1
221300573209,3,0,44,carta,3,2,0,18,2,0,-1
221300305936,1,1,81,telefone,7,3,0,6,8,0,-1
221303091323,0,1,110,whatsapp,1,0,19,9,7,1,100
221302734129,1,1,55,whatsapp,4,6,47,7,7,1,354
221302973175,0,3,107,email,3,1,11,13,6,1,399
221301884747,1,1,37,whatsapp,6,2,0,14,9,0,-1
221300903962,1,1,127,carta,10,4,40,14,7,1,301
221302845324,1,0,34,telefone,1,2,0,8,9,0,-1
221302057726,1,2,8,email,3,2,17,5,8,1,781
221301684713,1,0,81,whatsapp,3,1,0,18,5,0,-1
221300708435,0,0,3,whatsapp,2,1,0,4,8,0,-1
221300526798,1,0,37,email,0,2,0,13,5,0,-1
221300130937,1,0,16,carta,1,0,0,11,6,0,-1
221300063131,0,0,60,whatsapp,5,2,0,2,10,0,-1
221302381630,0,1,15,email,1,4,65,0,8,1,61
221300615000,1,2,2,carta,3,3,3,14,8,1,140
221301445810,1,0,89,whatsapp,5,1,0,11,4,0,-1
221303031533,0,1,37,whatsapp,3,3,14,16,10,1,373
221302854812,0,2,20,whatsapp,3,4,1,9,10,1,634
221300707471,0,1,25,email,0,0,28,12,8,1,248
221302535871,0,0,12,email,1,2,0,11,8,0,-1
221301795692,1,2,55,telefone,0,2,14,13,5,1,509
221300806790,2,0,39,whatsapp,0,3,0,23,6,0,-1
221300621352,0,1,16,whatsapp,3,3,89,6,4,1,128
221300965956,1,0,82,telefone,5,1,0,4,6,0,-1
221303249296,1,0,21,email,3,0,0,4,8,0,-1
221301389425,1,1,62,whatsapp,4,3,22,6,3,1,555
221301729950,2,0,10,telefone,9,4,0,6,3,0,-1
221302101314,0,1,168,email,0,3,27,9,7,1,803
221303217305,1,2,98,telefone,0,1,5,12,4,1,755
221301327892,0,1,78,whatsapp,7,3,2,6,6,1,210
221300540538,1,2,34,email,5,1,32,13,2,1,85
221301820981,0,0,54,email,0,4,0,5,9,0,-1
221302722717,2,0,35,telefone,10,4,0,6,4,0,-1
221302921197,0,0,24,carta,1,4,54,11,9,1,279
221300069864,4,3,7,email,2,3,1,6,6,1,110
221303148702,0,1,127,email,0,1,32,5,6,1,121
221303130078,0,1,37,whatsapp,5,1,12,12,6,1,716
221300833403,2,1,44,email,8,1,24,11,3,1,491
221301949968,0,3,168,email,2,2,10,9,5,1,32
221302325855,0,2,83,whatsapp,1,0,7,9,4,1,263
221302257762,2,2,168,carta,1,3,23,17,5,1,103
221302192326,2,1,107,whatsapp,2,4,73,3,6,1,126
221301518259,2,1,168,whatsapp,6,2,15,17,4,1,810
221301522309,0,2,10,email,0,1,20,14,6,1,627
221300633976,2,0,3,whatsapp,4,2,0,13,5,0,-1
221300256086,0,2,7,whatsapp,2,1,14,3,8,1,929
221302737267,0,0,32,whatsapp,4,5,0,8,5,0,-1
221300269666,0,1,41,whatsapp,1,5,11,13,8,1,715
221302206506,0,1,97,whatsapp,2,6,0,7,9,0,-1
221301871064,2,0,40,email,2,3,0,15,5,0,-1
221303282018,1,0,2,telefone,1,1,0,9,6,0,-1
221300619792,0,0,22,telefone,1,1,0,5,6,0,-1
221301898398,2,2,30,email,15,1,19,10,5,1,275
221300997280,2,0,70,whatsapp,9,2,0,15,6,0,-1
221301842020,0,2,38,email,0,0,33,9,10,1,900
221303123561,0,1,7,whatsapp,6,2,17,5,5,1,447
221300817118,0,0,34,email,0,1,0,5,4,0,-1
221300616639,0,1,10,telefone,1,2,23,9,6,1,292
221301917870,0,3,9,carta,0,3,24,4,7,1,831
221303284706,1,0,2,email,0,1,0,12,8,0,-1
221302733707,3,0,9,telefone,0,1,0,11,8,0,-1
221302017788,1,1,11,whatsapp,4,0,0,5,10,0,-1
221302677144,1,0,51,whatsapp,6,2,0,10,8,0,-1
221302178554,2,2,31,telefone,6,2,6,13,7,1,748
221303288755,0,3,28,whatsapp,2,3,49,14,6,1,876
221302858124,1,1,99,telefone,3,1,100,16,5,1,912
221300874439,2,0,16,whatsapp,4,2,0,13,9,0,-1
221300085960,0,2,47,email,1,1,3,4,2,1,844
221302187208,2,0,75,email,0,2,0,4,5,0,-1
221301283179,1,0,102,whatsapp,1,2,0,11,7,0,-1
221302903098,0,1,1,whatsapp,0,1,16,5,10,1,113
221302618186,3,2,146,telefone,7,2,0,18,4,0,-1
221300425554,2,0,3,whatsapp,4,2,0,8,9,0,-1
221300003636,0,1,144,whatsapp,1,1,11,15,8,1,792
221302520420,3,3,48,whatsapp,8,2,60,12,2,1,126
221303193337,0,1,56,whatsapp,2,2,1,11,7,1,671
221300240361,1,0,6,whatsapp,1,3,0,15,6,0,-1
221302935931,1,1,27,whatsapp,0,1,1,10,4,1,798
221300860843,1,3,133,telefone,0,1,7,7,3,1,636
221302482682,1,2,42,telefone,0,2,6,13,10,1,461
221303241549,2,0,18,email,3,0,0,6,8,0,-1
221301307713,0,4,121,email,1,3,17,15,3,1,110
221300053449,2,3,93,whatsapp,1,0,32,19,3,1,98
221302290418,1,0,4,whatsapp,1,1,0,5,8,0,-1
221300483960,0,0,158,whatsapp,1,2,0,16,6,0,-1
221302842958,1,1,5,email,0,2,53,15,9,1,447
221301200584,1,0,14,whatsapp,3,1,0,11,3,0,-1
221302787836,1,0,30,whatsapp,2,2,0,6,7,0,-1
221301685182,1,0,77,telefone,1,1,35,5,2,1,447
221301999797,0,0,19,whatsapp,1,2,0,8,7,0,-1
221302244387,1,0,46,telefone,4,2,0,4,8,0,-1
221302034865,3,2,30,whatsapp,4,3,21,8,8,1,39
221302077918,0,0,108,whatsapp,5,0,0,8,10,0,-1
221302439236,0,1,71,email,15,1,16,16,9,1,904
221302834824,0,1,106,telefone,0,5,15,12,7,1,851
221300404542,0,0,58,whatsapp,0,2,0,22,7,0,-1
221302804872,0,2,92,whatsapp,1,1,8,11,6,1,824
221302806157,0,0,42,email,1,5,0,0,3,0,-1
221302309630,1,1,18,telefone,0,1,57,11,8,1,912
221300147871,1,0,16,whatsapp,1,2,0,7,10,0,-1
221302822766,2,0,14,email,1,2,0,5,7,0,-1
221300156301,0,2,25,email,6,1,6,9,7,1,305
221300283161,1,0,16,telefone,1,0,0,8,6,0,-1
221303271874,1,0,15,telefone,6,2,9,9,10,1,337
221301645415,0,1,6,whatsapp,8,4,15,14,6,1,554
221303168972,1,1,105,telefone,0,1,8,10,7,1,612
221302875781,1,1,29,telefone,6,2,25,17,5,1,382
221300760006,1,0,70,whatsapp,1,4,0,6,10,0,-1
221300843212,1,0,141,telefone,1,2,0,0,3,0,-1
221301434105,1,1,42,email,2,4,22,5,6,1,405
221301085439,0,0,13,email,3,1,0,14,4,0,-1
221302985926,0,0,81,whatsapp,0,4,0,11,4,0,-1
221300930294,0,0,5,whatsapp,4,2,0,20,9,0,-1
221300535417,1,0,4,whatsapp,0,0,0,21,4,0,-1
221300190955,2,1,80,telefone,4,2,11,6,9,1,191
221301646680,1,0,18,email,2,2,0,4,9,0,-1
221302646004,1,1,35,whatsapp,5,1,44,1,6,1,744
221301691705,1,2,1,whatsapp,7,2,55,12,5,1,43
221301084763,1,1,24,email,2,2,1,11,2,1,860
221300579242,0,1,100,whatsapp,2,2,90,10,9,1,45
221302850197,2,1,85,email,0,5,17,14,7,1,665
221302098437,1,0,27,telefone,2,3,0,1,10,0,-1
221302031493,1,1,25,carta,7,3,13,12,6,1,424
221301434373,1,1,126,email,4,0,1,20,7,1,464
221300043993,1,1,15,whatsapp,3,1,1,1,3,1,49
221302538037,2,2,33,whatsapp,7,0,15,5,5,1,300
221301870355,0,3,77,whatsapp,1,1,8,13,4,1,613
221300708641,1,1,55,carta,2,4,3,17,6,1,393
221300077063,1,1,13,telefone,0,3,6,4,8,1,509
221302502202,0,2,51,email,0,1,54,11,7,1,401
221301597658,0,0,15,whatsapp,1,2,0,11,7,0,-1
221301937062,0,0,168,whatsapp,1,0,0,22,7,0,-1
221302014891,0,0,8,telefone,2,2,0,17,5,0,-1
221301549333,2,1,27,telefone,6,0,27,15,7,1,571
221303267417,1,0,32,telefone,4,4,0,6,4,0,-1
221300844916,0,0,26,telefone,1,2,0,11,5,0,-1
221300978282,0,0,86,telefone,0,0,0,4,9,0,-1
221301136613,0,3,7,whatsapp,0,4,44,13,6,1,923
221301827768,1,1,112,telefone,1,1,18,8,8,1,66
221302597856,2,0,103,telefone,5,1,0,11,6,0,-1
221301204955,2,1,13,telefone,3,1,3,16,8,1,779
221300249706,1,1,94,telefone,6,3,6,11,5,1,280
221300818803,3,1,41,whatsapp,2,0,1,8,5,1,920
221300102584,2,2,33,email,3,3,14,3,7,1,648
221300517602,0,0,1,telefone,0,1,0,3,9,0,-1
221302731874,0,1,168,email,2,3,18,0,10,1,152
221302988687,1,2,31,whatsapp,9,1,0,14,7,0,-1
221302390767,5,1,13,telefone,4,3,6,12,6,1,211
221302486290,0,3,2,whatsapp,0,2,1,17,5,1,473
221300354627,1,1,93,carta,0,2,30,7,7,1,773
221302508552,0,0,56,telefone,0,2,0,14,6,0,-1
221303238933,2,0,110,whatsapp,4,2,0,7,9,0,-1
221302096096,0,0,103,whatsapp,3,3,0,15,7,0,-1
221301864133,0,0,100,email,0,1,0,14,9,0,-1
221302812756,0,1,62,email,2,3,2,6,7,1,721
221302344802,0,0,25,email,0,1,0,19,8,0,-1
221301307128,2,1,68,email,1,2,13,11,8,1,314
221300965623,1,1,19,carta,2,2,19,16,5,1,460
221303252339,0,0,40,email,0,3,0,17,10,0,-1
221300910088,0,4,101,telefone,10,2,24,6,4,1,286
221300523877,0,1,10,email,8,2,28,8,10,1,837
221300024473,1,0,5,carta,0,1,0,12,8,0,-1
221302318069,1,2,6,email,1,1,74,14,7,1,853
221303165414,1,2,7,email,2,2,16,6,7,1,445
221300058235,2,2,63,whatsapp,0,1,4,10,8,1,120
221300900147,0,1,9,carta,1,0,1,14,10,1,901
221300100586,0,0,27,email,5,0,7,10,9,1,93
221302007746,0,0,13,whatsapp,4,0,0,6,6,0,-1
221303283885,0,1,92,whatsapp,1,0,2,9,10,1,513
221301063296,0,1,11,whatsapp,2,1,1,9,7,1,392
221301110149,0,0,14,telefone,4,1,0,11,6,0,-1
221300893784,0,1,16,telefone,0,2,33,5,8,1,857
221302988968,0,2,19,whatsapp,4,1,2,12,5,1,652
221302894977,1,2,2,whatsapp,2,1,16,8,4,1,226
221301544505,1,3,27,telefone,0,0,5,8,6,1,466
221300877792,2,0,138,telefone,3,1,0,4,5,0,-1
221300801728,1,0,60,email,0,0,0,2,0,0,-1
221302475738,0,0,90,telefone,1,1,0,3,9,0,-1
221300999971,0,2,79,whatsapp,1,1,81,19,7,1,541
221302563421,1,1,41,whatsapp,1,1,51,10,5,1,822
221301707534,2,0,48,whatsapp,1,0,0,15,5,0,-1
221302326830,2,0,167,email,0,3,0,13,5,0,-1
221302113632,0,1,3,email,10,0,9,9,9,1,427
221302167061,4,1,85,whatsapp,0,0,12,4,8,1,523
221300109436,1,0,2,telefone,0,5,0,11,3,0,-1
221303181938,0,2,168,email,0,2,33,8,7,1,461
221301857657,1,1,91,email,0,0,4,11,8,1,655
221301702058,0,0,4,email,11,3,0,15,1,0,-1
221301212432,0,0,1,email,1,1,0,7,6,0,-1
221302368928,0,0,37,email,2,4,0,2,6,0,-1
221303066311,1,0,6,whatsapp,3,0,0,11,10,0,-1
221301676401,0,3,1,email,0,0,16,17,9,1,442
221300859581,0,1,80,telefone,2,1,13,12,8,1,289
221300208414,1,1,14,whatsapp,0,1,10,11,10,1,635
221302941267,2,1,138,whatsapp,0,2,1,17,5,1,583
221302102058,0,1,6,telefone,1,2,22,12,9,1,316
221303055805,1,0,29,whatsapp,0,3,0,6,7,0,-1
221302211882,1,0,34,carta,0,2,0,17,3,0,-1
221303131123,3,1,31,email,1,1,32,11,3,1,745
221300557608,1,0,67,email,5,3,0,7,7,0,-1
221301299253,1,1,1,whatsapp,0,1,23,4,7,1,647
221302617349,1,0,20,email,0,0,0,9,2,0,-1
221301413423,1,0,1,whatsapp,2,2,0,22,6,0,-1
221301483694,0,2,24,whatsapp,3,1,7,18,7,1,483
221302519223,1,0,79,email,0,1,0,20,9,0,-1
221300635224,1,0,31,telefone,4,2,0,9,6,0,-1
221300904662,0,1,79,whatsapp,4,1,20,2,10,1,428
221302902924,1,1,44,whatsapp,4,0,24,18,8,1,242
221300093190,0,1,56,whatsapp,7,2,50,7,3,1,225
221300609103,2,1,108,whatsapp,4,0,20,14,6,1,876
221300981797,0,1,19,carta,0,1,22,11,5,1,483
221302883390,1,0,1,telefone,7,3,0,10,7,0,-1
221301391456,1,2,168,whatsapp,5,1,16,5,7,1,487
221302657724,1,1,6,email,3,3,3,9,4,1,552
221301786353,1,1,86,email,0,3,41,8,10,1,409
221300392112,1,1,15,whatsapp,1,4,12,9,8,1,97
221302798755,1,0,14,carta,0,3,0,3,10,0,-1
221300589397,0,0,12,email,3,4,0,12,8,0,-1
221300811860,1,1,52,whatsapp,3,1,29,10,6,1,844
221303205095,2,1,3,whatsapp,0,0,21,10,6,1,826
221302559878,2,1,21,whatsapp,2,1,11,0,6,1,207
221302633852,0,0,35,email,0,0,0,7,6,0,-1
221302220377,0,2,105,email,2,1,33,0,4,1,550
221301165307,3,0,7,telefone,0,4,0,8,8,0,-1
221301853978,1,0,2,whatsapp,0,3,0,9,7,0,-1
221302926369,1,0,10,telefone,4,3,0,8,8,0,-1
221303257923,2,1,31,email,0,0,61,3,6,1,565
221302064155,3,1,51,telefone,1,1,12,2,6,1,180
221301249074,1,2,5,whatsapp,2,2,63,8,6,1,583
221302418851,2,0,73,telefone,3,1,0,13,8,0,-1
221303082901,0,0,157,email,15,3,0,19,5,0,-1
221301547323,0,1,4,whatsapp,7,5,10,4,6,1,207
221301665691,0,2,66,telefone,2,3,0,18,8,0,-1
221303033162,1,1,54,email,0,0,15,5,5,1,525
221300685100,2,1,59,email,0,3,16,18,10,1,380
221303050737,0,0,3,email,12,1,22,17,10,1,154
221303294327,2,0,6,whatsapp,5,7,0,15,8,0,-1
221303072760,0,1,133,telefone,10,1,5,12,8,1,132
221300349210,2,0,22,telefone,1,0,0,12,4,0,-1
221301752184,2,2,151,telefone,3,3,15,14,5,1,208
221301757993,0,2,4,email,1,2,48,0,7,1,530
221300235293,1,0,5,whatsapp,12,6,0,11,10,0,-1
221301461524,0,0,1,whatsapp,0,3,0,7,10,0,-1
221303151902,2,1,28,whatsapp,0,0,1,4,6,1,313
221303142288,0,0,66,email,3,0,0,14,7,0,-1
221300886718,2,0,23,whatsapp,1,1,0,5,9,0,-1
221300819150,3,3,26,telefone,3,0,60,11,6,1,821
221302271672,0,0,52,telefone,3,2,0,7,6,0,-1
221302007790,1,2,19,whatsapp,0,1,46,8,6,1,802
221300949030,2,2,1,whatsapp,1,1,37,10,8,1,703
221302832469,0,1,151,whatsapp,2,2,9,9,7,1,141
221301719157,1,4,29,whatsapp,1,1,71,11,9,1,570
221301927033,3,1,47,whatsapp,0,0,2,7,7,1,247
221300922397,3,2,155,whatsapp,3,3,28,2,10,1,905
221302129476,2,0,22,whatsapp,0,2,40,12,5,1,111
221302989535,2,1,11,whatsapp,0,0,7,11,4,1,633
221300796637,0,1,24,whatsapp,3,2,1,8,8,1,908
221301807261,1,0,48,whatsapp,6,1,0,10,6,0,-1
221303008255,3,0,24,email,4,2,0,17,3,0,-1
221302979397,1,0,168,whatsapp,3,1,0,10,9,0,-1
221303033334,2,0,81,telefone,8,2,0,10,4,0,-1
221303162211,2,1,32,whatsapp,3,3,19,15,7,1,382
221303013031,1,0,28,telefone,0,2,0,14,5,0,-1
221302925093,1,0,168,email,1,2,0,7,9,0,-1
221302296378,1,0,98,email,0,1,0,7,4,0,-1
221302175614,1,0,6,telefone,5,2,0,20,6,0,-1
221302709562,0,1,15,whatsapp,0,2,30,7,6,1,903
221301923690,2,0,17,whatsapp,10,3,0,10,6,0,-1
221303113549,0,0,16,email,0,2,0,2,8,0,-1
221300391494,1,1,8,telefone,2,1,26,12,6,1,131
221302231187,2,1,41,telefone,0,0,18,18,8,1,674
221302456137,0,0,168,whatsapp,0,6,0,8,8,0,-1
221303178373,0,1,53,whatsapp,6,4,24,6,6,1,827
221301532350,1,2,16,email,1,1,36,12,8,1,871
221300754500,0,1,8,telefone,1,3,4,4,7,1,263
221302453145,2,1,24,whatsapp,0,4,1,15,6,1,390
221300010864,1,3,50,whatsapp,5,3,20,13,8,1,675
221302778724,4,0,14,email,2,4,0,6,7,0,-1
221300590765,0,2,55,telefone,2,3,40,15,10,1,38
221301977639,0,1,64,whatsapp,0,2,16,11,7,1,400
221303304585,0,0,86,whatsapp,9,1,0,13,8,0,-1
221302704574,0,0,26,telefone,0,1,0,3,6,0,-1
221302882943,1,1,4,whatsapp,0,0,31,0,8,1,256
221302922265,0,0,70,whatsapp,0,1,0,11,9,0,-1
221301692585,1,0,3,telefone,1,0,0,14,6,0,-1
221300493421,0,0,52,whatsapp,1,2,0,3,4,0,-1
221300344704,0,0,48,whatsapp,0,2,0,5,9,0,-1
221302780947,0,0,78,whatsapp,2,3,0,9,10,0,-1
221300177072,2,2,135,whatsapp,2,2,3,5,4,1,245
221301497562,0,2,13,email,2,1,0,14,6,0,-1
221302793165,3,1,11,email,4,5,28,11,5,1,906
221301667348,2,0,68,whatsapp,3,3,0,4,5,0,-1
221303241836,1,1,23,email,7,4,28,6,5,1,798
221301182381,0,1,3,whatsapp,1,3,26,15,4,1,375
221303297731,1,1,74,whatsapp,4,2,8,14,1,1,869
221300170614,2,1,14,telefone,9,1,7,13,9,1,303
221302854220,1,1,8,telefone,4,3,24,13,10,1,432
221300741070,2,2,146,whatsapp,4,2,9,5,7,1,159
221302219662,0,2,20,telefone,0,4,3,3,8,1,606
221300659943,2,0,48,whatsapp,0,1,0,4,8,0,-1
221303126730,0,1,9,email,2,2,16,13,5,1,830
221300555780,3,0,54,whatsapp,1,3,0,11,6,0,-1
221303091562,0,2,49,whatsapp,1,2,1,18,8,1,552
221301140284,0,1,30,whatsapp,3,2,5,7,10,1,544
221302223746,0,0,86,whatsapp,4,3,0,17,8,0,-1
221300354390,3,0,12,whatsapp,3,4,0,22,5,0,-1
221302118447,1,0,30,whatsapp,1,1,0,17,1,0,-1
221302782840,1,0,78,email,0,4,0,3,8,0,-1
221302409596,0,1,13,telefone,0,0,1,14,6,1,103
221300414697,0,0,28,telefone,1,2,0,16,2,0,-1
221300577321,0,2,100,email,2,0,3,9,5,1,733
221302974766,1,2,132,whatsapp,1,2,29,8,10,1,754
221300446671,1,1,116,email,0,0,0,2,3,0,-1
221302410635,0,3,168,telefone,2,1,19,18,7,1,646
221300376253,0,0,21,whatsapp,3,1,0,8,9,0,-1
221300262731,0,1,41,whatsapp,1,4,45,5,5,1,168
221300539564,0,0,61,whatsapp,0,1,0,13,6,0,-1
221301351399,2,0,58,email,0,1,0,14,6,0,-1
221300308531,0,0,18,whatsapp,4,0,0,2,10,0,-1
221300147472,1,1,132,telefone,2,1,36,7,5,1,329
221300617752,2,0,69,whatsapp,0,2,0,19,2,0,-1
221300978142,1,3,10,whatsapp,0,2,2,16,7,1,621
221302333916,2,1,36,whatsapp,0,1,5,10,7,1,601
221300163837,0,1,47,whatsapp,14,3,8,12,8,1,64
221302100501,1,1,17,email,1,4,25,6,9,1,74
221300081088,2,2,15,telefone,0,3,0,6,6,0,-1
221301695547,1,0,41,email,0,2,0,15,5,0,-1
221300850538,0,0,27,whatsapp,1,2,0,3,4,0,-1
221303304977,1,0,120,carta,0,2,0,8,6,0,-1
221302992524,0,1,74,email,0,0,14,19,5,1,450
221300194430,2,1,168,email,1,0,41,2,10,1,823
221303307278,0,2,27,telefone,2,1,38,15,7,1,595
221300839982,0,0,75,whatsapp,0,3,0,11,7,0,-1
221300530873,0,0,7,whatsapp,0,1,0,7,10,0,-1
221300470511,1,1,62,whatsapp,2,3,11,17,6,1,390
221301520351,1,0,77,whatsapp,1,2,0,16,10,0,-1
221302999516,0,0,15,telefone,0,1,0,9,4,0,-1
221301154413,1,0,8,email,2,1,0,13,7,0,-1
221302488636,0,1,141,telefone,7,1,2,14,7,1,730
221300233027,4,0,65,whatsapp,10,1,0,13,8,0,-1
221302414635,2,0,96,whatsapp,2,1,0,9,6,0,-1
221303167191,2,1,6,whatsapp,1,3,28,10,3,1,248
221300045680,1,2,8,whatsapp,3,1,17,10,8,1,120
221300839349,0,1,39,email,1,0,12,8,4,1,663
221301375373,1,0,2,email,1,2,0,3,8,0,-1
221302500160,1,2,168,telefone,1,1,7,15,7,1,139
221302570151,0,2,7,whatsapp,0,4,51,11,5,1,500
221301641268,1,1,29,telefone,0,3,2,18,9,1,406
221301778252,0,0,52,whatsapp,3,2,0,18,9,0,-1
221301051105,2,1,42,telefone,2,1,12,9,8,1,528
221300527615,0,1,161,whatsapp,3,2,20,9,10,1,518
221302816441,1,1,20,email,1,2,17,19,2,1,263
221303085691,0,1,168,whatsapp,3,1,27,14,6,1,60
221302078552,0,0,1,email,3,1,0,2,8,0,-1
221300010545,0,1,84,email,0,0,16,10,5,1,826
221300694599,3,0,38,carta,3,0,0,11,3,0,-1
221301694055,1,1,100,whatsapp,0,0,14,12,7,1,490
221301845574,1,1,168,email,1,1,22,21,2,1,194
221300848498,2,1,70,whatsapp,9,1,17,13,8,1,757
221303113415,0,0,42,whatsapp,18,3,0,9,9,0,-1
221302869706,1,1,55,email,2,2,35,13,5,1,272
221302552011,0,1,4,email,7,3,49,2,2,1,152
221301538897,0,1,45,email,0,1,6,7,8,1,138
221301440566,0,1,38,telefone,1,4,13,5,3,1,403
221300177484,2,0,6,whatsapp,2,1,0,7,5,0,-1
221302700660,1,1,168,carta,6,1,15,10,8,1,100
221301305772,0,0,30,whatsapp,0,3,0,14,5,0,-1
221302323533,1,3,168,whatsapp,1,1,47,0,7,1,358
221300823135,0,0,32,whatsapp,0,3,0,10,8,0,-1
221303278479,0,2,64,carta,8,2,1,11,6,1,479
221300384008,0,2,86,whatsapp,0,3,30,10,5,1,669
221302938378,1,0,14,whatsapp,0,2,0,3,4,0,-1
221303081555,4,1,29,whatsapp,4,2,15,11,7,1,269
221301101530,1,0,84,carta,0,0,0,22,7,0,-1
221302922220,1,4,110,whatsapp,0,1,12,10,7,1,42
221301701088,1,1,57,email,0,2,6,13,9,1,514
221303056288,2,3,8,whatsapp,1,1,1,11,5,1,226
221301196726,0,2,107,telefone,0,4,35,11,7,1,875
221303042503,2,1,19,whatsapp,4,3,9,13,1,1,318
221303079959,1,3,32,email,3,1,1,6,7,1,153
221303220746,2,0,8,telefone,1,4,0,10,8,0,-1
221302211169,1,0,10,email,2,3,0,6,8,0,-1
221302516752,1,1,2,email,0,3,12,15,7,1,886
221301751453,1,0,73,telefone,3,3,0,12,7,0,-1
221301511023,2,0,9,whatsapp,3,2,0,1,5,0,-1
221300752676,0,1,63,carta,0,0,54,5,8,1,514
221302220806,1,1,97,whatsapp,10,2,80,0,4,1,904
221301290778,1,0,50,telefone,0,2,0,3,4,0,-1
221300439719,1,1,127,email,0,2,9,10,6,1,433
221300245193,0,1,87,whatsapp,6,1,0,11,3,0,-1
221301787354,1,0,140,whatsapp,4,2,0,10,9,0,-1
221302853468,0,0,13,email,2,1,0,8,7,0,-1
221300285807,3,2,23,whatsapp,2,2,19,8,1,1,582
221300203337,1,1,59,email,11,1,16,16,6,1,87
